,in,out,init_soc
998,19.0,4.0,0.4
999,17.0,9.0,0.9
1000,18.0,9.0,0.3
1001,17.0,11.0,0.3
1002,19.0,9.0,0.6
1003,19.0,9.0,0.3
1004,16.0,13.0,0.9
1005,14.0,10.0,0.9
1006,13.0,11.0,0.5
1007,9.0,8.0,0.9
1008,16.0,10.0,0.4
1009,14.0,9.0,0.8
1010,16.0,10.0,0.7
1011,19.0,6.0,0.1
1012,15.0,8.0,0.8
1013,17.0,11.0,0.6
1014,11.0,9.0,0.8
1015,11.0,10.0,0.5
1016,13.0,7.0,0.2
1017,21.0,9.0,0.7
1018,17.0,10.0,0.6
1019,17.0,7.0,0.3
1020,22.0,11.0,0.8
1021,21.0,13.0,0.7
1022,20.0,9.0,0.9
1023,18.0,11.0,0.9
1024,19.0,13.0,0.1
1025,17.0,11.0,0.5
1026,15.0,11.0,0.9
1027,18.0,12.0,0.9
1028,19.0,12.0,0.5
1029,20.0,9.0,0.3
1030,20.0,5.0,0.2
1031,15.0,11.0,0.5
1032,14.0,14.0,0.8
1033,19.0,16.0,0.6
1034,13.0,9.0,0.7
1035,14.0,11.0,0.7
1036,18.0,11.0,0.8
1037,15.0,6.0,0.5
1038,19.0,13.0,0.7
1039,15.0,11.0,0.8
1040,15.0,12.0,0.8
1041,17.0,10.0,0.5
1042,18.0,7.0,0.7
1043,16.0,7.0,0.3
1044,12.0,14.0,0.9
1045,20.0,11.0,1.0
1046,18.0,5.0,0.9
1047,0.0,6.0,0.2
1048,17.0,13.0,0.8
1049,23.0,10.0,0.5
1050,15.0,12.0,0.7
1051,19.0,16.0,0.5
1052,18.0,12.0,0.7
1053,14.0,11.0,0.2
1054,18.0,10.0,0.5
1055,13.0,8.0,0.9
1056,12.0,14.0,0.4
1057,15.0,5.0,0.6
1058,21.0,13.0,0.1
1059,19.0,10.0,0.8
1060,23.0,15.0,0.4
1061,17.0,9.0,0.2
1062,19.0,8.0,0.6
1063,18.0,10.0,0.4
1064,15.0,12.0,0.9
1065,14.0,10.0,0.5
1066,21.0,10.0,0.4
1067,14.0,10.0,0.9
1068,17.0,11.0,0.8
1069,22.0,9.0,0.8
1070,13.0,11.0,0.7
1071,17.0,12.0,0.7
1072,18.0,8.0,0.6
1073,18.0,8.0,0.4
1074,19.0,9.0,0.2
1075,18.0,10.0,0.7
1076,18.0,11.0,0.2
1077,18.0,13.0,0.3
1078,19.0,5.0,0.2
1079,16.0,9.0,0.7
1080,17.0,11.0,0.8
1081,21.0,9.0,0.6
1082,23.0,11.0,0.2
1083,17.0,11.0,0.7
1084,13.0,11.0,0.4
1085,15.0,10.0,0.7
1086,13.0,12.0,0.7
1087,14.0,14.0,0.4
1088,13.0,11.0,0.7
1089,11.0,7.0,0.8
1090,18.0,10.0,0.6
1091,17.0,12.0,0.3
1092,20.0,8.0,0.3
1093,13.0,10.0,0.6
1094,21.0,10.0,0.5
1095,17.0,6.0,0.3
1096,0.0,9.0,0.3
1097,14.0,7.0,0.6
1098,14.0,7.0,0.9
1099,20.0,9.0,0.8
1100,14.0,9.0,0.9
1101,18.0,15.0,0.4
1102,18.0,12.0,0.9
1103,19.0,14.0,1.0
1104,19.0,8.0,0.2
1105,16.0,7.0,0.9
1106,18.0,6.0,0.2
1107,12.0,10.0,0.5
1108,16.0,10.0,0.8
1109,14.0,10.0,0.5
1110,20.0,9.0,0.1
1111,15.0,10.0,0.2
1112,20.0,13.0,0.7
1113,16.0,7.0,0.7
1114,20.0,10.0,0.7
1115,22.0,10.0,0.1
1116,17.0,12.0,0.4
1117,18.0,10.0,0.5
1118,11.0,8.0,0.6
1119,19.0,14.0,0.6
1120,13.0,10.0,0.8
1121,21.0,9.0,0.3
1122,14.0,10.0,0.7
1123,19.0,7.0,0.6
1124,15.0,8.0,0.9
1125,14.0,4.0,0.9
1126,16.0,7.0,0.7
1127,15.0,13.0,0.7
1128,19.0,8.0,1.0
1129,21.0,9.0,1.0
1130,19.0,10.0,0.7
1131,18.0,8.0,0.9
1132,15.0,8.0,0.3
1133,17.0,10.0,0.5
1134,18.0,11.0,0.3
1135,20.0,11.0,0.7
1136,13.0,14.0,0.1
1137,15.0,12.0,0.1
1138,12.0,11.0,0.8
1139,19.0,9.0,0.7
1140,15.0,14.0,0.3
1141,16.0,9.0,0.7
1142,15.0,12.0,0.5
1143,18.0,7.0,0.6
1144,18.0,10.0,0.4
1145,12.0,9.0,0.7
1146,16.0,7.0,0.9
1147,20.0,10.0,0.6
1148,21.0,8.0,0.3
1149,16.0,11.0,0.9
1150,17.0,10.0,0.5
1151,19.0,12.0,0.4
1152,18.0,11.0,0.1
1153,21.0,7.0,0.7
1154,21.0,10.0,0.2
1155,23.0,12.0,0.3
1156,11.0,10.0,0.4
1157,18.0,9.0,0.2
1158,18.0,12.0,0.5
1159,19.0,11.0,0.7
1160,23.0,8.0,0.8
1161,0.0,11.0,0.4
1162,19.0,13.0,0.8
1163,20.0,11.0,0.2
1164,14.0,9.0,0.9
1165,13.0,9.0,0.5
1166,16.0,10.0,0.8
1167,21.0,10.0,0.7
1168,19.0,8.0,0.3
1169,16.0,12.0,0.4
1170,18.0,11.0,0.2
1171,23.0,12.0,0.3
1172,18.0,9.0,0.6
1173,16.0,12.0,0.7
1174,17.0,10.0,0.8
1175,18.0,11.0,0.9
1176,15.0,8.0,0.5
1177,12.0,5.0,0.5
1178,16.0,10.0,0.7
1179,17.0,9.0,0.7
1180,15.0,10.0,0.8
1181,17.0,8.0,0.4
1182,19.0,8.0,0.5
1183,21.0,8.0,0.4
1184,16.0,9.0,0.8
1185,21.0,11.0,0.1
1186,15.0,12.0,0.9
1187,0.0,8.0,0.4
1188,20.0,11.0,0.2
1189,16.0,11.0,0.8
1190,13.0,14.0,0.6
1191,16.0,8.0,0.9
1192,12.0,15.0,0.5
1193,16.0,12.0,0.4
1194,1.0,5.0,0.4
1195,16.0,5.0,0.7
1196,19.0,4.0,0.5
1197,17.0,6.0,0.7
1198,18.0,7.0,0.7
1199,17.0,11.0,0.6
1200,13.0,11.0,0.5
1201,13.0,13.0,0.7
1202,22.0,10.0,0.9
1203,15.0,10.0,1.0
1204,21.0,12.0,0.4
1205,15.0,10.0,0.9
1206,14.0,14.0,0.4
1207,17.0,7.0,0.6
1208,12.0,12.0,0.7
1209,22.0,9.0,0.6
1210,12.0,11.0,0.7
1211,15.0,11.0,0.4
1212,17.0,11.0,0.3
1213,18.0,11.0,0.4
1214,17.0,10.0,0.4
1215,14.0,11.0,0.7
1216,16.0,7.0,0.4
1217,18.0,6.0,1.0
1218,20.0,11.0,0.7
1219,11.0,10.0,0.8
1220,18.0,14.0,0.7
1221,15.0,9.0,0.4
1222,18.0,9.0,0.6
1223,20.0,11.0,0.6
1224,11.0,12.0,0.8
1225,13.0,11.0,0.8
1226,20.0,11.0,0.3
1227,11.0,11.0,0.9
1228,12.0,11.0,0.8
1229,15.0,11.0,0.2
1230,14.0,7.0,0.4
1231,12.0,8.0,0.5
1232,19.0,8.0,0.3
1233,18.0,6.0,0.2
1234,22.0,8.0,1.0
1235,16.0,10.0,0.7
1236,13.0,14.0,0.3
1237,14.0,11.0,0.9
1238,18.0,12.0,0.4
1239,18.0,13.0,0.4
1240,15.0,11.0,0.2
1241,13.0,12.0,0.8
1242,12.0,8.0,0.2
1243,19.0,12.0,0.4
1244,21.0,9.0,0.5
1245,15.0,14.0,0.5
1246,13.0,10.0,0.8
1247,16.0,8.0,0.9
1248,19.0,7.0,0.8
1249,15.0,11.0,0.8
1250,18.0,13.0,0.4
1251,14.0,11.0,0.2
1252,21.0,13.0,0.5
1253,15.0,7.0,0.5
1254,23.0,9.0,0.9
1255,15.0,10.0,0.5
1256,21.0,14.0,0.4
1257,19.0,9.0,0.1
1258,13.0,10.0,1.0
1259,18.0,11.0,0.2
1260,12.0,11.0,0.8
1261,12.0,11.0,0.6
1262,11.0,9.0,0.2
1263,23.0,11.0,0.3
1264,12.0,14.0,1.0
1265,22.0,13.0,0.1
1266,21.0,9.0,0.4
1267,17.0,12.0,0.2
1268,13.0,13.0,0.4
1269,15.0,12.0,0.6
1270,17.0,11.0,0.7
1271,18.0,9.0,0.8
1272,20.0,13.0,0.2
1273,17.0,7.0,0.4
1274,15.0,7.0,0.6
1275,18.0,9.0,0.4
1276,19.0,9.0,0.5
1277,15.0,11.0,0.5
1278,19.0,10.0,0.6
1279,17.0,13.0,0.3
1280,13.0,9.0,0.5
1281,17.0,8.0,0.2
1282,14.0,9.0,0.8
1283,21.0,10.0,0.6
1284,21.0,6.0,0.2
1285,19.0,14.0,0.3
1286,18.0,5.0,0.8
1287,15.0,8.0,0.9
1288,19.0,9.0,0.5
1289,17.0,9.0,0.3
1290,21.0,9.0,0.3
1291,16.0,12.0,0.8
1292,16.0,7.0,0.8
1293,17.0,11.0,0.4
1294,15.0,9.0,0.8
1295,13.0,11.0,0.4
1296,17.0,9.0,0.4
1297,16.0,12.0,0.9
1298,18.0,5.0,0.6
1299,17.0,11.0,0.8
1300,19.0,10.0,0.7
1301,15.0,7.0,0.4
1302,16.0,10.0,0.2
1303,15.0,12.0,0.9
1304,13.0,13.0,0.8
1305,13.0,13.0,0.6
1306,17.0,12.0,0.3
1307,20.0,11.0,0.8
1308,14.0,8.0,0.7
1309,16.0,10.0,0.4
1310,19.0,7.0,0.6
1311,16.0,11.0,0.3
1312,18.0,11.0,0.4
1313,15.0,12.0,0.4
1314,16.0,10.0,0.5
1315,15.0,5.0,0.9
1316,19.0,10.0,0.3
1317,15.0,13.0,0.4
1318,14.0,10.0,0.6
1319,13.0,10.0,0.6
1320,18.0,9.0,0.6
1321,16.0,11.0,0.2
1322,21.0,7.0,0.3
1323,18.0,12.0,0.9
1324,15.0,7.0,0.8
1325,15.0,8.0,0.5
1326,20.0,9.0,0.4
1327,16.0,9.0,0.2
1328,9.0,12.0,0.8
1329,15.0,8.0,1.0
1330,13.0,14.0,0.3
1331,21.0,10.0,0.3
1332,2.0,10.0,0.7
1333,12.0,12.0,0.8
1334,14.0,12.0,0.2
1335,17.0,12.0,0.3
1336,19.0,11.0,0.4
1337,17.0,8.0,0.8
1338,21.0,9.0,0.3
1339,15.0,8.0,0.4
1340,15.0,8.0,0.9
1341,14.0,12.0,0.4
1342,15.0,12.0,0.7
1343,13.0,11.0,0.6
1344,15.0,10.0,0.5
1345,15.0,7.0,0.7
1346,14.0,10.0,0.5
1347,20.0,8.0,0.9
1348,20.0,11.0,0.8
1349,19.0,11.0,0.1
1350,15.0,9.0,0.6
1351,17.0,10.0,0.2
1352,14.0,12.0,0.5
1353,18.0,7.0,1.0
1354,15.0,12.0,0.8
1355,20.0,8.0,0.6
1356,15.0,13.0,0.3
1357,19.0,13.0,0.5
1358,17.0,11.0,0.3
1359,13.0,12.0,0.4
1360,16.0,9.0,0.5
1361,19.0,7.0,0.4
1362,18.0,9.0,0.3
1363,21.0,11.0,0.9
1364,15.0,9.0,0.8
1365,17.0,7.0,0.3
1366,22.0,9.0,0.9
1367,11.0,14.0,0.4
1368,13.0,9.0,1.0
1369,10.0,11.0,0.9
1370,19.0,11.0,0.5
1371,22.0,8.0,0.6
1372,19.0,12.0,0.9
1373,22.0,11.0,0.4
1374,13.0,14.0,0.6
1375,22.0,10.0,0.8
1376,15.0,9.0,0.3
1377,17.0,11.0,0.5
1378,18.0,11.0,0.6
1379,12.0,9.0,0.7
1380,16.0,11.0,0.9
1381,22.0,8.0,0.4
1382,19.0,10.0,0.7
1383,14.0,9.0,0.3
1384,18.0,10.0,0.5
1385,22.0,10.0,0.6
1386,19.0,9.0,0.1
1387,14.0,9.0,0.1
1388,17.0,7.0,0.5
1389,14.0,12.0,0.8
1390,19.0,11.0,0.2
1391,14.0,10.0,0.9
1392,11.0,13.0,0.5
1393,21.0,4.0,0.6
1394,16.0,12.0,0.5
1395,16.0,14.0,0.9
1396,19.0,14.0,0.2
1397,15.0,12.0,0.4
1398,18.0,11.0,0.9
1399,14.0,10.0,1.0
1400,17.0,11.0,0.8
1401,16.0,11.0,0.2
1402,15.0,8.0,0.1
1403,16.0,8.0,0.3
1404,20.0,8.0,0.6
1405,18.0,7.0,0.4
1406,15.0,11.0,0.3
1407,23.0,10.0,0.5
1408,18.0,12.0,0.7
1409,15.0,11.0,0.2
1410,17.0,6.0,0.5
1411,22.0,18.0,0.3
1412,19.0,10.0,0.1
1413,20.0,8.0,0.9
1414,20.0,10.0,1.0
1415,17.0,6.0,0.4
1416,17.0,12.0,0.8
1417,18.0,9.0,0.5
1418,18.0,10.0,0.4
1419,21.0,13.0,0.3
1420,11.0,7.0,0.4
1421,16.0,8.0,0.7
1422,20.0,11.0,0.2
1423,18.0,15.0,0.2
1424,12.0,6.0,0.4
1425,10.0,14.0,0.4
1426,15.0,10.0,0.4
1427,13.0,8.0,0.7
1428,21.0,10.0,0.3
1429,19.0,12.0,0.2
1430,18.0,8.0,0.2
1431,15.0,13.0,0.2
1432,17.0,8.0,0.4
1433,22.0,8.0,0.3
1434,9.0,9.0,1.0
1435,19.0,11.0,0.6
1436,17.0,11.0,0.5
1437,15.0,8.0,1.0
1438,16.0,8.0,0.2
1439,15.0,5.0,0.4
1440,15.0,9.0,0.2
1441,20.0,13.0,0.8
1442,19.0,10.0,0.3
1443,17.0,9.0,0.9
1444,19.0,13.0,0.6
1445,16.0,9.0,0.4
1446,10.0,13.0,0.9
1447,22.0,10.0,0.7
1448,22.0,13.0,0.5
1449,18.0,8.0,0.1
1450,15.0,8.0,0.7
1451,20.0,11.0,0.5
1452,23.0,13.0,0.3
1453,18.0,9.0,0.1
1454,10.0,9.0,0.8
1455,10.0,10.0,0.7
1456,17.0,9.0,0.4
1457,13.0,11.0,0.6
1458,22.0,12.0,0.3
1459,15.0,8.0,0.7
1460,20.0,11.0,0.5
1461,21.0,8.0,0.5
1462,14.0,6.0,0.8
1463,16.0,12.0,0.6
1464,20.0,8.0,0.6
1465,17.0,10.0,0.6
1466,20.0,7.0,0.8
1467,15.0,10.0,0.7
1468,21.0,7.0,0.9
1469,14.0,10.0,0.4
1470,14.0,8.0,0.3
1471,13.0,10.0,0.8
1472,15.0,11.0,0.3
1473,23.0,6.0,0.5
1474,16.0,11.0,0.8
1475,19.0,6.0,0.7
1476,13.0,9.0,0.8
1477,17.0,9.0,0.9
1478,17.0,8.0,0.7
1479,11.0,8.0,0.4
1480,23.0,10.0,0.6
1481,13.0,10.0,0.4
1482,20.0,15.0,0.5
1483,18.0,10.0,0.7
1484,11.0,11.0,0.4
1485,15.0,9.0,0.3
1486,17.0,6.0,0.6
1487,14.0,8.0,0.8
1488,17.0,7.0,0.8
1489,16.0,9.0,0.4
1490,21.0,13.0,0.5
1491,18.0,9.0,0.6
1492,15.0,11.0,0.6
1493,21.0,9.0,0.6
1494,14.0,6.0,0.4
1495,18.0,13.0,0.8
1496,18.0,14.0,0.3
1497,16.0,13.0,1.0
1498,16.0,7.0,0.7
1499,11.0,7.0,0.8
1500,19.0,9.0,1.0
1501,15.0,9.0,1.0
1502,16.0,8.0,0.5
1503,19.0,11.0,0.6
1504,12.0,9.0,0.8
1505,15.0,11.0,0.2
1506,22.0,12.0,0.7
1507,17.0,9.0,0.2
1508,14.0,11.0,0.2
1509,23.0,11.0,1.0
1510,0.0,11.0,0.2
1511,13.0,7.0,0.4
1512,18.0,12.0,0.4
1513,12.0,12.0,0.5
1514,20.0,11.0,0.8
1515,20.0,10.0,0.5
1516,15.0,15.0,0.3
1517,21.0,6.0,0.7
1518,15.0,15.0,0.8
1519,18.0,5.0,0.8
1520,17.0,14.0,0.8
1521,15.0,13.0,0.6
1522,20.0,4.0,0.8
1523,17.0,8.0,0.7
1524,17.0,10.0,0.3
1525,13.0,9.0,0.4
1526,18.0,13.0,0.3
1527,18.0,10.0,0.4
1528,22.0,6.0,0.6
1529,13.0,11.0,0.9
1530,18.0,8.0,0.2
1531,9.0,11.0,0.9
1532,16.0,8.0,0.8
1533,16.0,10.0,0.8
1534,15.0,12.0,0.7
1535,15.0,11.0,0.3
1536,18.0,9.0,0.8
1537,17.0,9.0,0.8
1538,14.0,11.0,0.3
1539,17.0,10.0,0.1
1540,18.0,8.0,0.2
1541,17.0,9.0,0.2
1542,18.0,8.0,0.1
1543,15.0,13.0,0.5
1544,15.0,8.0,0.6
1545,17.0,9.0,0.2
1546,17.0,6.0,0.5
1547,19.0,13.0,0.8
1548,14.0,10.0,0.5
1549,18.0,9.0,0.3
1550,17.0,10.0,1.0
1551,10.0,7.0,0.8
1552,15.0,14.0,0.8
1553,15.0,7.0,0.5
1554,15.0,8.0,0.5
1555,14.0,13.0,0.7
1556,15.0,12.0,0.7
1557,18.0,11.0,0.4
1558,16.0,10.0,0.9
1559,11.0,8.0,0.5
1560,17.0,10.0,0.3
1561,20.0,8.0,0.2
1562,18.0,11.0,0.4
1563,15.0,9.0,0.5
1564,14.0,11.0,0.7
1565,14.0,10.0,0.5
1566,18.0,14.0,0.4
1567,22.0,10.0,0.4
1568,19.0,14.0,1.0
1569,17.0,9.0,0.4
1570,13.0,11.0,0.5
1571,17.0,14.0,1.0
1572,17.0,11.0,0.3
1573,18.0,10.0,0.9
1574,18.0,8.0,0.1
1575,19.0,9.0,0.5
1576,17.0,11.0,0.7
1577,17.0,9.0,0.7
1578,18.0,11.0,0.5
1579,18.0,13.0,0.5
1580,20.0,9.0,0.4
1581,16.0,13.0,0.4
1582,18.0,8.0,0.6
1583,19.0,8.0,0.8
1584,14.0,9.0,0.4
1585,14.0,8.0,0.6
1586,19.0,7.0,0.5
1587,20.0,5.0,0.3
1588,14.0,9.0,0.8
1589,15.0,9.0,0.4
1590,15.0,6.0,0.7
1591,17.0,9.0,0.4
1592,13.0,17.0,0.8
1593,18.0,11.0,0.1
1594,16.0,8.0,0.8
1595,20.0,14.0,0.4
1596,22.0,8.0,0.7
1597,14.0,12.0,0.3
1598,17.0,11.0,0.1
1599,19.0,11.0,0.4
1600,22.0,9.0,0.2
1601,19.0,17.0,0.4
1602,12.0,12.0,0.6
1603,13.0,13.0,0.5
1604,15.0,12.0,0.5
1605,23.0,9.0,0.4
1606,13.0,11.0,0.6
1607,21.0,10.0,0.6
1608,20.0,8.0,0.3
1609,16.0,11.0,0.3
1610,19.0,12.0,0.2
1611,16.0,12.0,0.7
1612,20.0,8.0,0.1
1613,20.0,12.0,0.8
1614,15.0,13.0,0.2
1615,18.0,7.0,0.1
1616,17.0,8.0,0.2
1617,22.0,11.0,0.8
1618,17.0,13.0,0.9
1619,17.0,11.0,0.1
1620,18.0,9.0,0.3
1621,12.0,9.0,0.3
1622,19.0,13.0,0.4
1623,14.0,8.0,0.7
1624,16.0,8.0,0.4
1625,20.0,12.0,0.4
1626,19.0,10.0,0.7
1627,23.0,7.0,0.4
1628,21.0,7.0,0.7
1629,18.0,10.0,0.6
1630,19.0,9.0,0.7
1631,20.0,9.0,0.7
1632,14.0,7.0,0.9
1633,15.0,8.0,0.4
1634,20.0,9.0,0.5
1635,21.0,12.0,0.9
1636,18.0,11.0,0.8
1637,16.0,8.0,0.2
1638,20.0,11.0,0.8
1639,19.0,10.0,0.3
1640,15.0,8.0,0.5
1641,19.0,12.0,0.1
1642,17.0,11.0,0.3
1643,17.0,11.0,0.3
1644,15.0,12.0,0.8
1645,19.0,11.0,0.5
1646,18.0,8.0,0.4
1647,12.0,11.0,0.8
1648,16.0,12.0,0.3
1649,19.0,12.0,0.3
1650,8.0,12.0,0.7
1651,0.0,10.0,0.4
1652,23.0,7.0,0.3
1653,12.0,11.0,0.6
1654,16.0,10.0,0.8
1655,18.0,10.0,0.1
1656,17.0,9.0,1.0
1657,17.0,9.0,0.2
1658,18.0,13.0,0.1
1659,16.0,7.0,0.4
1660,15.0,13.0,0.4
1661,15.0,11.0,0.6
1662,19.0,11.0,0.4
1663,17.0,6.0,0.8
1664,23.0,11.0,0.3
1665,13.0,12.0,0.9
1666,22.0,14.0,0.2
1667,15.0,12.0,0.8
1668,13.0,10.0,0.2
1669,22.0,7.0,0.3
1670,14.0,13.0,0.6
1671,16.0,6.0,0.1
1672,14.0,15.0,0.6
1673,17.0,10.0,0.6
1674,12.0,9.0,0.8
1675,15.0,10.0,0.5
1676,15.0,9.0,0.3
1677,14.0,12.0,0.8
1678,18.0,12.0,0.9
1679,19.0,11.0,0.6
1680,15.0,5.0,0.2
1681,20.0,11.0,0.8
1682,17.0,7.0,0.4
1683,12.0,7.0,0.7
1684,19.0,11.0,0.4
1685,20.0,16.0,0.9
1686,14.0,7.0,0.4
1687,19.0,11.0,0.7
1688,18.0,10.0,0.8
1689,18.0,9.0,0.6
1690,20.0,12.0,0.1
1691,11.0,11.0,0.3
1692,16.0,9.0,0.4
1693,15.0,12.0,0.8
1694,13.0,8.0,0.7
1695,15.0,9.0,0.9
1696,15.0,13.0,0.7
1697,18.0,9.0,0.5
1698,20.0,11.0,0.3
1699,14.0,10.0,0.3
1700,17.0,10.0,0.4
1701,19.0,10.0,0.1
1702,0.0,8.0,0.2
1703,14.0,7.0,0.4
1704,15.0,13.0,0.5
1705,19.0,9.0,0.5
1706,16.0,8.0,0.1
1707,17.0,12.0,0.4
1708,20.0,9.0,0.3
1709,15.0,12.0,0.9
1710,14.0,14.0,0.8
1711,15.0,11.0,0.2
1712,15.0,10.0,0.6
1713,16.0,9.0,0.8
1714,14.0,10.0,0.2
1715,18.0,9.0,0.5
1716,19.0,11.0,0.3
1717,16.0,13.0,1.0
1718,13.0,11.0,0.8
1719,17.0,13.0,0.8
1720,17.0,11.0,0.2
1721,19.0,10.0,0.7
1722,16.0,12.0,0.7
1723,16.0,10.0,0.7
1724,19.0,16.0,0.4
1725,17.0,9.0,0.2
1726,18.0,7.0,0.4
1727,13.0,10.0,0.2
1728,16.0,8.0,0.7
1729,20.0,10.0,0.4
1730,20.0,10.0,0.3
1731,16.0,6.0,0.2
1732,12.0,10.0,0.3
1733,18.0,12.0,0.3
1734,17.0,12.0,0.4
1735,16.0,9.0,0.6
1736,10.0,12.0,0.9
1737,15.0,10.0,0.8
1738,12.0,6.0,0.6
1739,20.0,9.0,0.5
1740,14.0,7.0,0.1
1741,17.0,11.0,0.9
1742,16.0,10.0,0.8
1743,17.0,12.0,0.7
1744,20.0,7.0,0.6
1745,17.0,10.0,0.1
1746,8.0,12.0,0.7
1747,15.0,10.0,0.7
1748,12.0,10.0,0.6
1749,19.0,13.0,0.6
1750,16.0,8.0,0.6
1751,19.0,12.0,0.9
1752,18.0,11.0,0.9
1753,16.0,15.0,0.9
1754,15.0,11.0,0.4
1755,12.0,8.0,0.7
1756,14.0,9.0,0.8
1757,14.0,8.0,0.5
1758,17.0,9.0,0.6
1759,1.0,9.0,0.5
1760,16.0,10.0,0.5
1761,15.0,8.0,0.9
1762,17.0,10.0,1.0
1763,18.0,12.0,0.7
1764,23.0,9.0,1.0
1765,2.0,9.0,1.0
1766,16.0,10.0,0.8
1767,16.0,10.0,0.4
1768,13.0,9.0,0.4
1769,18.0,12.0,0.6
1770,15.0,8.0,0.6
1771,22.0,10.0,0.2
1772,11.0,10.0,0.9
1773,1.0,10.0,0.8
1774,19.0,13.0,0.1
1775,18.0,6.0,0.4
1776,18.0,11.0,0.6
1777,19.0,7.0,0.6
1778,15.0,6.0,0.5
1779,15.0,9.0,0.8
1780,12.0,8.0,0.8
1781,18.0,8.0,0.2
1782,22.0,8.0,0.2
1783,17.0,13.0,0.7
1784,21.0,14.0,1.0
1785,21.0,10.0,0.2
1786,17.0,10.0,0.5
1787,21.0,8.0,0.3
1788,12.0,12.0,1.0
1789,17.0,9.0,0.5
1790,18.0,11.0,0.9
1791,16.0,9.0,0.7
1792,19.0,14.0,0.3
1793,19.0,7.0,0.6
1794,15.0,8.0,0.5
1795,17.0,7.0,0.5
1796,16.0,8.0,0.3
1797,0.0,7.0,0.2
1798,13.0,6.0,0.6
1799,19.0,11.0,0.2
1800,21.0,13.0,0.7
1801,17.0,9.0,0.2
1802,15.0,9.0,0.4
1803,18.0,8.0,0.3
1804,21.0,8.0,0.7
1805,14.0,12.0,0.5
1806,9.0,15.0,0.5
1807,21.0,13.0,0.4
1808,15.0,13.0,0.7
1809,20.0,7.0,0.9
1810,21.0,10.0,0.8
1811,15.0,10.0,0.9
1812,17.0,11.0,0.2
1813,14.0,13.0,0.7
1814,15.0,8.0,0.8
1815,13.0,12.0,0.5
1816,23.0,6.0,0.3
1817,15.0,13.0,0.3
1818,13.0,12.0,0.8
1819,21.0,9.0,0.7
1820,15.0,13.0,0.8
1821,19.0,11.0,0.8
1822,19.0,9.0,0.2
1823,18.0,12.0,0.7
1824,18.0,12.0,0.3
1825,14.0,6.0,0.6
1826,9.0,10.0,0.3
1827,20.0,9.0,0.5
1828,21.0,13.0,0.8
1829,19.0,12.0,0.3
1830,16.0,9.0,0.2
1831,17.0,12.0,0.6
1832,22.0,10.0,0.8
1833,20.0,9.0,0.4
1834,20.0,9.0,0.5
1835,20.0,8.0,0.2
1836,12.0,11.0,0.5
1837,15.0,9.0,0.2
1838,16.0,9.0,0.9
1839,18.0,14.0,0.9
1840,19.0,12.0,0.8
1841,13.0,9.0,0.2
1842,18.0,8.0,0.9
1843,22.0,9.0,0.2
1844,1.0,7.0,0.4
1845,19.0,9.0,0.3
1846,1.0,11.0,0.7
1847,11.0,10.0,0.8
1848,14.0,6.0,0.7
1849,22.0,8.0,0.8
1850,15.0,12.0,0.6
1851,18.0,12.0,0.4
1852,13.0,9.0,0.3
1853,15.0,9.0,0.9
1854,22.0,7.0,0.9
1855,18.0,9.0,0.2
1856,21.0,11.0,0.2
1857,16.0,12.0,0.9
1858,21.0,11.0,0.8
1859,17.0,11.0,0.8
1860,13.0,10.0,0.7
1861,12.0,11.0,0.5
1862,16.0,12.0,0.4
1863,20.0,12.0,0.5
1864,14.0,12.0,0.7
1865,14.0,10.0,0.7
1866,22.0,11.0,0.4
1867,18.0,11.0,0.1
1868,17.0,11.0,0.5
1869,19.0,8.0,0.8
1870,12.0,8.0,0.9
1871,18.0,8.0,0.3
1872,20.0,11.0,0.4
1873,17.0,7.0,0.4
1874,17.0,11.0,0.5
1875,22.0,14.0,0.6
1876,15.0,13.0,0.9
1877,17.0,9.0,0.8
1878,16.0,11.0,0.9
1879,17.0,7.0,0.5
1880,19.0,8.0,0.3
1881,13.0,12.0,0.5
1882,15.0,5.0,0.6
1883,15.0,10.0,1.0
1884,21.0,12.0,0.4
1885,12.0,11.0,0.9
1886,21.0,13.0,0.3
1887,10.0,13.0,0.7
1888,18.0,6.0,0.5
1889,13.0,10.0,0.3
1890,18.0,8.0,0.1
1891,16.0,5.0,0.4
1892,14.0,11.0,0.7
1893,16.0,10.0,0.9
1894,18.0,9.0,0.6
1895,18.0,11.0,0.5
1896,15.0,14.0,0.6
1897,20.0,10.0,0.9
1898,19.0,10.0,0.5
1899,16.0,13.0,0.4
1900,11.0,9.0,1.0
1901,14.0,8.0,0.7
1902,14.0,10.0,0.3
1903,19.0,10.0,0.5
1904,15.0,10.0,0.5
1905,19.0,10.0,0.8
1906,14.0,7.0,0.6
1907,17.0,13.0,0.2
1908,16.0,11.0,0.8
1909,12.0,11.0,0.3
1910,18.0,12.0,0.6
1911,18.0,10.0,0.4
1912,20.0,10.0,0.6
1913,22.0,8.0,0.8
1914,15.0,13.0,0.4
1915,18.0,12.0,0.4
1916,17.0,8.0,0.7
1917,13.0,8.0,0.3
1918,21.0,7.0,0.2
1919,18.0,10.0,0.4
1920,15.0,8.0,0.4
1921,17.0,12.0,0.7
1922,19.0,8.0,0.7
1923,18.0,6.0,0.8
1924,13.0,11.0,0.7
1925,17.0,10.0,0.3
1926,16.0,11.0,0.9
1927,19.0,10.0,0.5
1928,19.0,14.0,0.4
1929,19.0,10.0,0.7
