Year,Month,Day,Hour,Power,CBL,CPC
2017,11,1,17,300.24,300.24,0
2017,11,1,18,281.52,281.52,0
2017,11,1,19,253.32,253.32,0
2017,11,1,20,217.44,217.44,0
2017,11,1,21,214.56,214.56,0
2017,11,1,22,198.12,198.12,0
2017,11,1,23,197.4,197.4,0
2017,11,2,0,200.04,200.04,0
2017,11,2,1,197.4,197.4,0
2017,11,2,2,192.48,192.48,0
2017,11,2,3,184.56,184.56,0
2017,11,2,4,184.56,184.56,0
2017,11,2,5,206.52,206.52,0
2017,11,2,6,212.28,212.28,0
2017,11,2,7,274.08,274.08,0
2017,11,2,8,405.12,405.12,0
2017,11,2,9,305.88,305.88,0
2017,11,2,10,262.8,262.8,0
2017,11,2,11,266.88,266.88,0
2017,11,2,12,225,225,0
2017,11,2,13,251.28,251.28,0
2017,11,2,14,243.84,243.84,0
2017,11,2,15,250.08,250.08,0
2017,11,2,16,249.72,249.72,0
2017,11,2,17,261.24,261.24,0
2017,11,2,18,251.4,251.4,0
2017,11,2,19,243,243,0
2017,11,2,20,208.44,208.44,0
2017,11,2,21,206.76,206.76,0
2017,11,2,22,186.12,186.12,0
2017,11,2,23,185.4,185.4,0
2017,11,3,0,184.56,184.56,0
2017,11,3,1,182.16,182.16,0
2017,11,3,2,178.8,178.8,0
2017,11,3,3,179.76,179.76,0
2017,11,3,4,182.64,182.64,0
2017,11,3,5,206.88,206.88,0
2017,11,3,6,212.88,212.88,0
2017,11,3,7,338.28,338.28,0
2017,11,3,8,390.36,390.36,0
2017,11,3,9,352.44,352.44,0
2017,11,3,10,324.6,324.6,0
2017,11,3,11,322.68,322.68,0
2017,11,3,12,275.64,275.64,0
2017,11,3,13,316.8,316.8,0
2017,11,3,14,294.96,294.96,0
2017,11,3,15,300.6,300.6,0
2017,11,3,16,288.6,288.6,0
2017,11,3,17,296.16,296.16,0
2017,11,3,18,261.72,261.72,0
2017,11,3,19,248.76,248.76,0
2017,11,3,20,215.88,215.88,0
2017,11,3,21,217.08,217.08,0
2017,11,3,22,201.96,201.96,0
2017,11,3,23,196.56,196.56,0
2017,11,4,0,201.36,201.36,0
2017,11,4,1,195.96,195.96,0
2017,11,4,2,192.72,192.72,0
2017,11,4,3,198.6,198.6,0
2017,11,4,4,191.16,191.16,0
2017,11,4,5,217.8,217.8,0
2017,11,4,6,214.8,214.8,0
2017,11,4,7,219.6,219.6,0
2017,11,4,8,203.04,203.04,0
2017,11,4,9,193.2,193.2,0
2017,11,4,10,183,183,0
2017,11,4,11,184.2,184.2,0
2017,11,4,12,179.28,179.28,0
2017,11,4,13,179.28,179.28,0
2017,11,4,14,172.56,172.56,0
2017,11,4,15,179.64,179.64,0
2017,11,4,16,189.96,189.96,0
2017,11,4,17,217.32,217.32,0
2017,11,4,18,216.84,216.84,0
2017,11,4,19,215.64,215.64,0
2017,11,4,20,212.64,212.64,0
2017,11,4,21,215.28,215.28,0
2017,11,4,22,192.12,192.12,0
2017,11,4,23,192.84,192.84,0
2017,11,5,0,195.36,195.36,0
2017,11,5,1,197.88,197.88,0
2017,11,5,2,195.84,195.84,0
2017,11,5,3,202.68,202.68,0
2017,11,5,4,214.32,214.32,0
2017,11,5,5,231.84,231.84,0
2017,11,5,6,232.92,232.92,0
2017,11,5,7,230.52,230.52,0
2017,11,5,8,202.92,202.92,0
2017,11,5,9,200.76,200.76,0
2017,11,5,10,198.6,198.6,0
2017,11,5,11,198.48,198.48,0
2017,11,5,12,190.56,190.56,0
2017,11,5,13,189,189,0
2017,11,5,14,185.64,185.64,0
2017,11,5,15,180.6,180.6,0
2017,11,5,16,191.16,191.16,0
2017,11,5,17,221.04,221.04,0
2017,11,5,18,223.44,223.44,0
2017,11,5,19,226.08,226.08,0
2017,11,5,20,221.04,221.04,0
2017,11,5,21,217.92,217.92,0
2017,11,5,22,198.84,198.84,0
2017,11,5,23,191.16,191.16,0
2017,11,6,0,191.76,191.76,0
2017,11,6,1,195.36,195.36,0
2017,11,6,2,194.28,194.28,0
2017,11,6,3,195.24,195.24,0
2017,11,6,4,200.28,200.28,0
2017,11,6,5,233.76,233.76,0
2017,11,6,6,230.4,230.4,0
2017,11,6,7,394.56,394.56,0
2017,11,6,8,508.44,508.44,0
2017,11,6,9,530.4,530.4,0
2017,11,6,10,391.92,391.92,0
2017,11,6,11,351.12,351.12,0
2017,11,6,12,289.92,289.92,0
2017,11,6,13,318.72,318.72,0
2017,11,6,14,308.04,308.04,0
2017,11,6,15,317.04,317.04,0
2017,11,6,16,315.48,315.48,0
2017,11,6,17,334.44,334.44,0
2017,11,6,18,274.08,274.08,0
2017,11,6,19,258.24,258.24,0
2017,11,6,20,230.28,230.28,0
2017,11,6,21,218.28,218.28,0
2017,11,6,22,200.04,200.04,0
2017,11,6,23,186.6,186.6,0
2017,11,7,0,183.6,183.6,0
2017,11,7,1,182.88,182.88,0
2017,11,7,2,184.44,184.44,0
2017,11,7,3,183.12,183.12,0
2017,11,7,4,177,177,0
2017,11,7,5,204.6,204.6,0
2017,11,7,6,207.72,207.72,0
2017,11,7,7,344.28,344.28,0
2017,11,7,8,483.12,483.12,0
2017,11,7,9,414.36,414.36,0
2017,11,7,10,313.08,313.08,0
2017,11,7,11,311.52,311.52,0
2017,11,7,12,255.72,255.72,0
2017,11,7,13,295.68,295.68,0
2017,11,7,14,292.68,292.68,0
2017,11,7,15,309.24,309.24,0
2017,11,7,16,306.24,306.24,0
2017,11,7,17,312.6,312.6,0
2017,11,7,18,280.8,280.8,0
2017,11,7,19,258.6,258.6,0
2017,11,7,20,226.08,226.08,0
2017,11,7,21,219.84,219.84,0
2017,11,7,22,211.68,211.68,0
2017,11,7,23,187.44,187.44,0
2017,11,8,0,187.08,187.08,0
2017,11,8,1,182.52,182.52,0
2017,11,8,2,183.12,183.12,0
2017,11,8,3,188.16,188.16,0
2017,11,8,4,183.24,183.24,0
2017,11,8,5,210.84,210.84,0
2017,11,8,6,216.24,216.24,0
2017,11,8,7,361.56,361.56,0
2017,11,8,8,387.84,387.84,0
2017,11,8,9,301.2,301.2,0
2017,11,8,10,273.36,273.36,0
2017,11,8,11,266.64,266.64,0
2017,11,8,12,224.28,224.28,0
2017,11,8,13,266.52,266.52,0
2017,11,8,14,256.44,256.44,0
2017,11,8,15,266.04,266.04,0
2017,11,8,16,268.68,268.68,0
2017,11,8,17,295.56,295.56,0
2017,11,8,18,266.16,266.16,0
2017,11,8,19,245.52,245.52,0
2017,11,8,20,212.16,212.16,0
2017,11,8,21,220.08,220.08,0
2017,11,8,22,196.08,196.08,0
2017,11,8,23,180.48,180.48,0
2017,11,9,0,185.52,185.52,0
2017,11,9,1,179.88,179.88,0
2017,11,9,2,179.64,179.64,0
2017,11,9,3,187.56,187.56,0
2017,11,9,4,182.04,182.04,0
2017,11,9,5,207.12,207.12,0
2017,11,9,6,218.16,218.16,0
2017,11,9,7,341.4,341.4,0
2017,11,9,8,468.84,468.84,0
2017,11,9,9,391.2,391.2,0
2017,11,9,10,345.24,345.24,0
2017,11,9,11,296.28,296.28,0
2017,11,9,12,238.92,238.92,0
2017,11,9,13,283.08,283.08,0
2017,11,9,14,279.48,279.48,0
2017,11,9,15,286.92,286.92,0
2017,11,9,16,291.6,291.6,0
2017,11,9,17,317.76,317.76,0
2017,11,9,18,280.32,280.32,0
2017,11,9,19,254.52,254.52,0
2017,11,9,20,220.92,220.92,0
2017,11,9,21,222.6,222.6,0
2017,11,9,22,203.16,203.16,0
2017,11,9,23,179.04,179.04,0
2017,11,10,0,180.72,180.72,0
2017,11,10,1,182.64,182.64,0
2017,11,10,2,172.92,172.92,0
2017,11,10,3,180,180,0
2017,11,10,4,177.12,177.12,0
2017,11,10,5,204.96,204.96,0
2017,11,10,6,210.72,210.72,0
2017,11,10,7,336.72,336.72,0
2017,11,10,8,459.48,459.48,0
2017,11,10,9,386.88,386.88,0
2017,11,10,10,373.92,373.92,0
2017,11,10,11,332.28,332.28,0
2017,11,10,12,286.92,286.92,0
2017,11,10,13,323.04,323.04,0
2017,11,10,14,312.12,312.12,0
2017,11,10,15,302.52,302.52,0
2017,11,10,16,307.32,307.32,0
2017,11,10,17,320.76,320.76,0
2017,11,10,18,266.16,266.16,0
2017,11,10,19,259.8,259.8,0
2017,11,10,20,222.24,222.24,0
2017,11,10,21,206.76,206.76,0
2017,11,10,22,199.2,199.2,0
2017,11,10,23,181.68,181.68,0
2017,11,11,0,185.52,185.52,0
2017,11,11,1,185.16,185.16,0
2017,11,11,2,184.32,184.32,0
2017,11,11,3,186.6,186.6,0
2017,11,11,4,187.8,187.8,0
2017,11,11,5,205.68,205.68,0
2017,11,11,6,206.4,206.4,0
2017,11,11,7,208.56,208.56,0
2017,11,11,8,191.52,191.52,0
2017,11,11,9,184.92,184.92,0
2017,11,11,10,183.48,183.48,0
2017,11,11,11,188.88,188.88,0
2017,11,11,12,177.36,177.36,0
2017,11,11,13,178.2,178.2,0
2017,11,11,14,169.68,169.68,0
2017,11,11,15,167.88,167.88,0
2017,11,11,16,173.04,173.04,0
2017,11,11,17,206.4,206.4,0
2017,11,11,18,206.28,206.28,0
2017,11,11,19,208.44,208.44,0
2017,11,11,20,213.96,213.96,0
2017,11,11,21,216.12,216.12,0
2017,11,11,22,187.32,187.32,0
2017,11,11,23,184.68,184.68,0
2017,11,12,0,181.08,181.08,0
2017,11,12,1,182.88,182.88,0
2017,11,12,2,182.4,182.4,0
2017,11,12,3,184.44,184.44,0
2017,11,12,4,184.56,184.56,0
2017,11,12,5,206.04,206.04,0
2017,11,12,6,204.96,204.96,0
2017,11,12,7,204,204,0
2017,11,12,8,186.36,186.36,0
2017,11,12,9,183.48,183.48,0
2017,11,12,10,172.56,172.56,0
2017,11,12,11,177.12,177.12,0
2017,11,12,12,181.2,181.2,0
2017,11,12,13,179.52,179.52,0
2017,11,12,14,164.88,164.88,0
2017,11,12,15,178.92,178.92,0
2017,11,12,16,181.56,181.56,0
2017,11,12,17,208.8,208.8,0
2017,11,12,18,210.84,210.84,0
2017,11,12,19,209.28,209.28,0
2017,11,12,20,204,204,0
2017,11,12,21,221.76,221.76,0
2017,11,12,22,196.92,196.92,0
2017,11,12,23,195.6,195.6,0
2017,11,13,0,200.16,200.16,0
2017,11,13,1,199.44,199.44,0
2017,11,13,2,197.52,197.52,0
2017,11,13,3,194.4,194.4,0
2017,11,13,4,184.2,184.2,0
2017,11,13,5,209.52,209.52,0
2017,11,13,6,217.08,217.08,0
2017,11,13,7,390.96,390.96,0
2017,11,13,8,536.28,536.28,0
2017,11,13,9,544.68,544.68,0
2017,11,13,10,513.48,513.48,0
2017,11,13,11,487.68,487.68,0
2017,11,13,12,320.88,320.88,0
2017,11,13,13,386.28,386.28,0
2017,11,13,14,410.64,410.64,0
2017,11,13,15,389.4,389.4,0
2017,11,13,16,351.6,351.6,0
2017,11,13,17,376.32,376.32,0
2017,11,13,18,311.28,311.28,0
2017,11,13,19,281.88,281.88,0
2017,11,13,20,251.64,251.64,0
2017,11,13,21,242.52,242.52,0
2017,11,13,22,223.08,223.08,0
2017,11,13,23,216.84,216.84,0
2017,11,14,0,205.32,205.32,0
2017,11,14,1,192.36,192.36,0
2017,11,14,2,191.16,191.16,0
2017,11,14,3,191.16,191.16,0
2017,11,14,4,182.64,182.64,0
2017,11,14,5,205.08,205.08,0
2017,11,14,6,213.84,213.84,0
2017,11,14,7,403.08,403.08,0
2017,11,14,8,471.36,471.36,0
2017,11,14,9,478.8,478.8,0
2017,11,14,10,368.04,368.04,0
2017,11,14,11,338.52,338.52,0
2017,11,14,12,272.28,272.28,0
2017,11,14,13,321.96,321.96,0
2017,11,14,14,320.4,320.4,0
2017,11,14,15,316.44,316.44,0
2017,11,14,16,320.64,320.64,0
2017,11,14,17,339,339,0
2017,11,14,18,278.16,278.16,0
2017,11,14,19,266.76,266.76,0
2017,11,14,20,235.56,235.56,0
2017,11,14,21,229.32,229.32,0
2017,11,14,22,220.08,220.08,0
2017,11,14,23,203.4,203.4,0
2017,11,15,0,201.84,201.84,0
2017,11,15,1,195.12,195.12,0
2017,11,15,2,188.16,188.16,0
2017,11,15,3,188.28,188.28,0
2017,11,15,4,191.16,191.16,0
2017,11,15,5,218.52,218.52,0
2017,11,15,6,226.08,226.08,0
2017,11,15,7,371.76,371.76,0
2017,11,15,8,567.6,567.6,0
2017,11,15,9,540.72,540.72,0
2017,11,15,10,466.8,466.8,0
2017,11,15,11,418.44,418.44,0
2017,11,15,12,376.2,376.2,0
2017,11,15,13,402.36,402.36,0
2017,11,15,14,337.44,337.44,0
2017,11,15,15,325.08,325.08,0
2017,11,15,16,331.56,331.56,0
2017,11,15,17,355.44,355.44,0
2017,11,15,18,293.52,293.52,0
2017,11,15,19,269.4,269.4,0
2017,11,15,20,237.48,237.48,0
2017,11,15,21,235.68,235.68,0
2017,11,15,22,225.72,225.72,0
2017,11,15,23,213.72,213.72,0
2017,11,16,0,212.4,212.4,0
2017,11,16,1,212.64,212.64,0
2017,11,16,2,210.36,210.36,0
2017,11,16,3,213.6,213.6,0
2017,11,16,4,210.24,210.24,0
2017,11,16,5,233.88,233.88,0
2017,11,16,6,241.8,241.8,0
2017,11,16,7,436.44,436.44,0
2017,11,16,8,552.96,552.96,0
2017,11,16,9,462,462,0
2017,11,16,10,376.44,376.44,0
2017,11,16,11,368.64,368.64,0
2017,11,16,12,370.08,370.08,0
2017,11,16,13,368.64,368.64,0
2017,11,16,14,348.36,348.36,0
2017,11,16,15,359.28,359.28,0
2017,11,16,16,347.16,347.16,0
2017,11,16,17,380.16,380.16,0
2017,11,16,18,298.8,298.8,0
2017,11,16,19,260.76,260.76,0
2017,11,16,20,231.36,231.36,0
2017,11,16,21,228,228,0
2017,11,16,22,216.12,216.12,0
2017,11,16,23,196.44,196.44,0
2017,11,17,0,200.04,200.04,0
2017,11,17,1,199.8,199.8,0
2017,11,17,2,196.68,196.68,0
2017,11,17,3,198.6,198.6,0
2017,11,17,4,197.04,197.04,0
2017,11,17,5,219.6,219.6,0
2017,11,17,6,230.88,230.88,0
2017,11,17,7,476.28,476.28,0
2017,11,17,8,527.52,527.52,0
2017,11,17,9,561.96,561.96,0
2017,11,17,10,475.92,475.92,0
2017,11,17,11,436.2,436.2,0
2017,11,17,12,392.04,392.04,0
2017,11,17,13,440.4,440.4,0
2017,11,17,14,454.2,454.2,0
2017,11,17,15,485.64,485.64,0
2017,11,17,16,446.4,446.4,0
2017,11,17,17,436.08,436.08,0
2017,11,17,18,355.68,355.68,0
2017,11,17,19,245.88,245.88,0
2017,11,17,20,216.6,216.6,0
2017,11,17,21,213.72,213.72,0
2017,11,17,22,198.36,198.36,0
2017,11,17,23,189.24,189.24,0
2017,11,18,0,190.08,190.08,0
2017,11,18,1,190.68,190.68,0
2017,11,18,2,191.64,191.64,0
2017,11,18,3,194.52,194.52,0
2017,11,18,4,189.36,189.36,0
2017,11,18,5,210.6,210.6,0
2017,11,18,6,209.16,209.16,0
2017,11,18,7,207.84,207.84,0
2017,11,18,8,200.88,200.88,0
2017,11,18,9,192.72,192.72,0
2017,11,18,10,186.96,186.96,0
2017,11,18,11,188.16,188.16,0
2017,11,18,12,179.04,179.04,0
2017,11,18,13,178.8,178.8,0
2017,11,18,14,174.72,174.72,0
2017,11,18,15,178.08,178.08,0
2017,11,18,16,191.04,191.04,0
2017,11,18,17,216.6,216.6,0
2017,11,18,18,213.6,213.6,0
2017,11,18,19,215.52,215.52,0
2017,11,18,20,211.92,211.92,0
2017,11,18,21,212.76,212.76,0
2017,11,18,22,196.2,196.2,0
2017,11,18,23,186.6,186.6,0
2017,11,19,0,189.24,189.24,0
2017,11,19,1,189.12,189.12,0
2017,11,19,2,191.88,191.88,0
2017,11,19,3,190.2,190.2,0
2017,11,19,4,190.56,190.56,0
2017,11,19,5,211.68,211.68,0
2017,11,19,6,211.44,211.44,0
2017,11,19,7,213,213,0
2017,11,19,8,194.52,194.52,0
2017,11,19,9,186,186,0
2017,11,19,10,183,183,0
2017,11,19,11,198,198,0
2017,11,19,12,204.84,204.84,0
2017,11,19,13,211.8,211.8,0
2017,11,19,14,189.6,189.6,0
2017,11,19,15,192.36,192.36,0
2017,11,19,16,209.88,209.88,0
2017,11,19,17,233.28,233.28,0
2017,11,19,18,230.16,230.16,0
2017,11,19,19,232.8,232.8,0
2017,11,19,20,209.64,209.64,0
2017,11,19,21,208.08,208.08,0
2017,11,19,22,191.52,191.52,0
2017,11,19,23,185.28,185.28,0
2017,11,20,0,183.24,183.24,0
2017,11,20,1,185.04,185.04,0
2017,11,20,2,180.96,180.96,0
2017,11,20,3,185.16,185.16,0
2017,11,20,4,180.24,180.24,0
2017,11,20,5,211.44,211.44,0
2017,11,20,6,228.12,228.12,0
2017,11,20,7,432.24,432.24,0
2017,11,20,8,597.48,597.48,0
2017,11,20,9,625.44,625.44,0
2017,11,20,10,599.76,599.76,0
2017,11,20,11,567.24,567.24,0
2017,11,20,12,477.72,477.72,0
2017,11,20,13,527.88,527.88,0
2017,11,20,14,476.28,476.28,0
2017,11,20,15,490.56,490.56,0
2017,11,20,16,509.88,509.88,0
2017,11,20,17,480.84,480.84,0
2017,11,20,18,306.48,306.48,0
2017,11,20,19,304.08,304.08,0
2017,11,20,20,273.72,273.72,0
2017,11,20,21,252.72,252.72,0
2017,11,20,22,232.44,232.44,0
2017,11,20,23,222.24,222.24,0
2017,11,21,0,220.68,220.68,0
2017,11,21,1,214.2,214.2,0
2017,11,21,2,212.4,212.4,0
2017,11,21,3,215.64,215.64,0
2017,11,21,4,212.28,212.28,0
2017,11,21,5,244.08,244.08,0
2017,11,21,6,247.8,247.8,0
2017,11,21,7,435.36,435.36,0
2017,11,21,8,599.76,599.76,0
2017,11,21,9,721.32,721.32,0
2017,11,21,10,660.6,660.6,0
2017,11,21,11,615.84,615.84,0
2017,11,21,12,473.76,473.76,0
2017,11,21,13,492.12,492.12,0
2017,11,21,14,465.96,465.96,0
2017,11,21,15,449.28,449.28,0
2017,11,21,16,409.2,409.2,0
2017,11,21,17,433.08,433.08,0
2017,11,21,18,306.6,306.6,0
2017,11,21,19,285,285,0
2017,11,21,20,261.36,261.36,0
2017,11,21,21,249.12,249.12,0
2017,11,21,22,232.68,232.68,0
2017,11,21,23,217.08,217.08,0
2017,11,22,0,210.6,210.6,0
2017,11,22,1,214.68,214.68,0
2017,11,22,2,211.44,211.44,0
2017,11,22,3,210.24,210.24,0
2017,11,22,4,204,204,0
2017,11,22,5,230.04,230.04,0
2017,11,22,6,241.08,241.08,0
2017,11,22,7,426.6,426.6,0
2017,11,22,8,610.32,610.32,0
2017,11,22,9,653.4,653.4,0
2017,11,22,10,618.96,618.96,0
2017,11,22,11,584.76,584.76,0
2017,11,22,12,536.76,536.76,0
2017,11,22,13,545.64,545.64,0
2017,11,22,14,524.64,524.64,0
2017,11,22,15,502.92,502.92,0
2017,11,22,16,411.84,411.84,0
2017,11,22,17,432.72,432.72,0
2017,11,22,18,300.12,300.12,0
2017,11,22,19,278.16,278.16,0
2017,11,22,20,246.84,246.84,0
2017,11,22,21,240.12,240.12,0
2017,11,22,22,223.8,223.8,0
2017,11,22,23,216.84,216.84,0
2017,11,23,0,215.16,215.16,0
2017,11,23,1,217.44,217.44,0
2017,11,23,2,214.56,214.56,0
2017,11,23,3,213.96,213.96,0
2017,11,23,4,211.56,211.56,0
2017,11,23,5,262.56,262.56,0
2017,11,23,6,269.76,269.76,0
2017,11,23,7,291.36,291.36,0
2017,11,23,8,456.84,456.84,0
2017,11,23,9,701.88,701.88,0
2017,11,23,10,715.2,715.2,0
2017,11,23,11,646.44,646.44,0
2017,11,23,12,483.36,483.36,0
2017,11,23,13,575.16,575.16,0
2017,11,23,14,531.12,531.12,0
2017,11,23,15,574.08,574.08,0
2017,11,23,16,553.32,553.32,0
2017,11,23,17,402,402,0
2017,11,23,18,310.68,310.68,0
2017,11,23,19,297.84,297.84,0
2017,11,23,20,253.56,253.56,0
2017,11,23,21,247.8,247.8,0
2017,11,23,22,239.4,239.4,0
2017,11,23,23,230.88,230.88,0
2017,11,24,0,223.8,223.8,0
2017,11,24,1,217.68,217.68,0
2017,11,24,2,209.76,209.76,0
2017,11,24,3,213.12,213.12,0
2017,11,24,4,211.08,211.08,0
2017,11,24,5,233.04,233.04,0
2017,11,24,6,234.36,234.36,0
2017,11,24,7,239.4,239.4,0
2017,11,24,8,413.28,413.28,0
2017,11,24,9,240.48,240.48,0
2017,11,24,10,242.28,242.28,0
2017,11,24,11,259.92,259.92,0
2017,11,24,12,249.72,249.72,0
2017,11,24,13,262.8,262.8,0
2017,11,24,14,246.6,246.6,0
2017,11,24,15,223.2,223.2,0
2017,11,24,16,227.76,227.76,0
2017,11,24,17,248.64,248.64,0
2017,11,24,18,233.76,233.76,0
2017,11,24,19,226.56,226.56,0
2017,11,24,20,221.16,221.16,0
2017,11,24,21,224.76,224.76,0
2017,11,24,22,213.72,213.72,0
2017,11,24,23,192.6,192.6,0
2017,11,25,0,199.2,199.2,0
2017,11,25,1,195,195,0
2017,11,25,2,193.56,193.56,0
2017,11,25,3,196.92,196.92,0
2017,11,25,4,194.04,194.04,0
2017,11,25,5,212.64,212.64,0
2017,11,25,6,210.12,210.12,0
2017,11,25,7,217.8,217.8,0
2017,11,25,8,208.8,208.8,0
2017,11,25,9,197.28,197.28,0
2017,11,25,10,190.8,190.8,0
2017,11,25,11,189.36,189.36,0
2017,11,25,12,208.8,208.8,0
2017,11,25,13,238.56,238.56,0
2017,11,25,14,224.88,224.88,0
2017,11,25,15,217.92,217.92,0
2017,11,25,16,218.64,218.64,0
2017,11,25,17,234.6,234.6,0
2017,11,25,18,230.16,230.16,0
2017,11,25,19,238.08,238.08,0
2017,11,25,20,223.56,223.56,0
2017,11,25,21,225.48,225.48,0
2017,11,25,22,210.96,210.96,0
2017,11,25,23,197.52,197.52,0
2017,11,26,0,182.04,182.04,0
2017,11,26,1,183.12,183.12,0
2017,11,26,2,180.48,180.48,0
2017,11,26,3,188.76,188.76,0
2017,11,26,4,181.92,181.92,0
2017,11,26,5,203.76,203.76,0
2017,11,26,6,202.92,202.92,0
2017,11,26,7,202.08,202.08,0
2017,11,26,8,201.96,201.96,0
2017,11,26,9,205.2,205.2,0
2017,11,26,10,215.88,215.88,0
2017,11,26,11,224.64,224.64,0
2017,11,26,12,228.12,228.12,0
2017,11,26,13,221.64,221.64,0
2017,11,26,14,205.44,205.44,0
2017,11,26,15,208.68,208.68,0
2017,11,26,16,213.6,213.6,0
2017,11,26,17,244.8,244.8,0
2017,11,26,18,226.32,226.32,0
2017,11,26,19,232.08,232.08,0
2017,11,26,20,225.84,225.84,0
2017,11,26,21,229.8,229.8,0
2017,11,26,22,213.84,213.84,0
2017,11,26,23,191.04,191.04,0
2017,11,27,0,188.88,188.88,0
2017,11,27,1,190.44,190.44,0
2017,11,27,2,189.12,189.12,0
2017,11,27,3,189.24,189.24,0
2017,11,27,4,189.12,189.12,0
2017,11,27,5,215.28,215.28,0
2017,11,27,6,227.16,227.16,0
2017,11,27,7,420.84,420.84,0
2017,11,27,8,689.16,689.16,0
2017,11,27,9,768.6,768.6,0
2017,11,27,10,743.64,743.64,0
2017,11,27,11,668.76,668.76,0
2017,11,27,12,580.2,580.2,0
2017,11,27,13,582,582,0
2017,11,27,14,563.04,563.04,0
2017,11,27,15,497.76,497.76,0
2017,11,27,16,465.36,465.36,0
2017,11,27,17,500.88,500.88,0
2017,11,27,18,356.4,356.4,0
2017,11,27,19,311.88,311.88,0
2017,11,27,20,271.44,271.44,0
2017,11,27,21,262.08,262.08,0
2017,11,27,22,234.6,234.6,0
2017,11,27,23,247.92,247.92,0
2017,11,28,0,218.76,218.76,0
2017,11,28,1,214.56,214.56,0
2017,11,28,2,209.16,209.16,0
2017,11,28,3,210.6,210.6,0
2017,11,28,4,206.16,206.16,0
2017,11,28,5,235.44,235.44,0
2017,11,28,6,240.84,240.84,0
2017,11,28,7,433.68,433.68,0
2017,11,28,8,604.56,604.56,0
2017,11,28,9,680.4,680.4,0
2017,11,28,10,679.2,679.2,0
2017,11,28,11,619.08,619.08,0
2017,11,28,12,541.68,541.68,0
2017,11,28,13,519.84,519.84,0
2017,11,28,14,485.4,485.4,0
2017,11,28,15,475.68,475.68,0
2017,11,28,16,418.2,418.2,0
2017,11,28,17,426.48,426.48,0
2017,11,28,18,313.8,313.8,0
2017,11,28,19,277.32,277.32,0
2017,11,28,20,265.92,265.92,0
2017,11,28,21,255.24,255.24,0
2017,11,28,22,225.12,225.12,0
2017,11,28,23,210.24,210.24,0
2017,11,29,0,203.64,203.64,0
2017,11,29,1,200.04,200.04,0
2017,11,29,2,198.84,198.84,0
2017,11,29,3,199.2,199.2,0
2017,11,29,4,191.76,191.76,0
2017,11,29,5,222.6,222.6,0
2017,11,29,6,226.92,226.92,0
2017,11,29,7,409.8,409.8,0
2017,11,29,8,596.76,596.76,0
2017,11,29,9,622.56,622.56,0
2017,11,29,10,504.48,504.48,0
2017,11,29,11,443.88,443.88,0
2017,11,29,12,380.28,380.28,0
2017,11,29,13,447.36,447.36,0
2017,11,29,14,436.2,436.2,0
2017,11,29,15,401.88,401.88,0
2017,11,29,16,377.16,377.16,0
2017,11,29,17,393.84,393.84,0
2017,11,29,18,311.16,311.16,0
2017,11,29,19,288.24,288.24,0
2017,11,29,20,246.24,246.24,0
2017,11,29,21,239.04,239.04,0
2017,11,29,22,230.16,230.16,0
2017,11,29,23,223.56,223.56,0
2017,11,30,0,214.44,214.44,0
2017,11,30,1,218.64,218.64,0
2017,11,30,2,214.08,214.08,0
2017,11,30,3,216.84,216.84,0
2017,11,30,4,212.76,212.76,0
2017,11,30,5,255.84,255.84,0
2017,11,30,6,262.92,262.92,0
2017,11,30,7,440.52,440.52,0
2017,11,30,8,648.72,648.72,0
2017,11,30,9,707.64,707.64,0
2017,11,30,10,650.16,650.16,0
2017,11,30,11,596.04,596.04,0
2017,11,30,12,515.4,515.4,0
2017,11,30,13,577.92,577.92,0
2017,11,30,14,560.64,560.64,0
2017,11,30,15,508.92,508.92,0
2017,11,30,16,532.56,532.56,0
2017,11,30,17,427.2,427.2,0
2017,11,30,18,344.04,344.04,0
2017,11,30,19,319.8,319.8,0
2017,11,30,20,275.04,275.04,0
2017,11,30,21,272.28,272.28,0
2017,11,30,22,251.16,251.16,0
2017,11,30,23,239.4,239.4,0
2017,12,1,0,224.4,224.4,0
2017,12,1,1,212.76,212.76,0
2017,12,1,2,211.08,211.08,0
2017,12,1,3,213.24,213.24,0
2017,12,1,4,209.04,209.04,0
2017,12,1,5,238.44,238.44,0
2017,12,1,6,244.08,244.08,0
2017,12,1,7,377.4,377.4,0
2017,12,1,8,613.92,613.92,0
2017,12,1,9,714.96,714.96,0
2017,12,1,10,697.56,697.56,0
2017,12,1,11,621.96,621.96,0
2017,12,1,12,520.44,520.44,0
2017,12,1,13,549.48,549.48,0
2017,12,1,14,554.52,554.52,0
2017,12,1,15,541.8,541.8,0
2017,12,1,16,568.08,568.08,0
2017,12,1,17,517.56,517.56,0
2017,12,1,18,293.04,293.04,0
2017,12,1,19,264.84,264.84,0
2017,12,1,20,225.72,225.72,0
2017,12,1,21,225.48,225.48,0
2017,12,1,22,217.08,217.08,0
2017,12,1,23,217.56,217.56,0
2017,12,2,0,207.96,207.96,0
2017,12,2,1,208.68,208.68,0
2017,12,2,2,204.36,204.36,0
2017,12,2,3,206.4,206.4,0
2017,12,2,4,199.68,199.68,0
2017,12,2,5,223.32,223.32,0
2017,12,2,6,218.16,218.16,0
2017,12,2,7,222.48,222.48,0
2017,12,2,8,212.04,212.04,0
2017,12,2,9,203.04,203.04,0
2017,12,2,10,199.2,199.2,0
2017,12,2,11,213.36,213.36,0
